mol_id,smiles,source,is_anchor
487,NC(=O)Cc1ccccc1,core+tail:O=C(N)C+c1ccccc1,False
488,NC(=O)Cc1ccncc1,core+tail:O=C(N)C+c1ccncc1,False
489,NC(=O)Cc1cnccn1,core+tail:O=C(N)C+c1cnccn1,False
490,NC(=O)COC1CC1,core+tail:O=C(N)C+OC1CC1,False
491,NC(=O)CC1CC1,core+tail:O=C(N)C+C1CC1,False
492,NC(=O)CC1CCOC1,core+tail:O=C(N)C+C1CCOC1,False
493,NC(=O)CC1CCNC1,core+tail:O=C(N)C+C1CCNC1,False
494,CCC(O)CC(N)=O,core+tail:O=C(N)C+C(O)CC,False
495,NC(=O)CC(O)O,core+tail:O=C(N)C+C(O)O,False
496,CC(O)CC(N)=O,core+tail:O=C(N)C+C(O)C,False
497,COP(=O)(CC(N)=O)OC,core+tail:O=C(N)C+P(=O)(OC)OC,False
498,COC(=O)CC(N)=O,core+tail:O=C(N)C+C(=O)OC,False
499,NCCC(N)=O,core+tail:O=C(N)C+CN,False
500,NC(=O)CP,core+tail:O=C(N)C+P,False
501,C[PH](=O)CC(N)=O,core+tail:O=C(N)C+P(=O)C,False
502,NC(=O)C[PH](N)=O,core+tail:O=C(N)C+P(=O)N,False
503,CCCCCOC=O,core+tail:C(=O)OC+CCCC,False
504,CC(C)COC=O,core+tail:C(=O)OC+C(C)C,False
505,CC(C)(C)COC=O,core+tail:C(=O)OC+C(C)(C)C,False
506,C=CCOC=O,core+tail:C(=O)OC+C=C,False
507,C#CCOC=O,core+tail:C(=O)OC+C#C,False
508,O=COCO,core+tail:C(=O)OC+O,False
509,COCOC=O,core+tail:C(=O)OC+OC,False
510,CCOCOC=O,core+tail:C(=O)OC+OCC,False
511,CCCOCOC=O,core+tail:C(=O)OC+OCCC,False
512,CC(C)OCOC=O,core+tail:C(=O)OC+OC(C)C,False
513,CNCOC=O,core+tail:C(=O)OC+NC,False
514,CCNCOC=O,core+tail:C(=O)OC+NCC,False
515,CN(C)COC=O,core+tail:C(=O)OC+N(C)C,False
516,O=COCN1CC1,core+tail:C(=O)OC+N1CC1,False
517,O=COCF,core+tail:C(=O)OC+F,False
518,O=COCCl,core+tail:C(=O)OC+Cl,False
519,O=CCOC=O,core+tail:C(=O)OC+C=O,False
520,CC(=O)COC=O,core+tail:C(=O)OC+C(=O)C,False
521,O=COCC(=O)O,core+tail:C(=O)OC+C(=O)O,False
522,NC(=O)COC=O,core+tail:C(=O)OC+C(=O)N,False
523,CNC(=O)COC=O,core+tail:C(=O)OC+C(=O)NC,False
524,N#CCOC=O,core+tail:C(=O)OC+C#N,False
525,O=COCS,core+tail:C(=O)OC+S,False
526,CSCOC=O,core+tail:C(=O)OC+SC,False
527,CS(=O)COC=O,core+tail:C(=O)OC+S(=O)C,False
528,CS(=O)(=O)COC=O,core+tail:C(=O)OC+S(=O)(=O)C,False
529,O=COCc1ccccc1,core+tail:C(=O)OC+c1ccccc1,False
530,O=COCc1ccncc1,core+tail:C(=O)OC+c1ccncc1,False
531,O=COCc1cnccn1,core+tail:C(=O)OC+c1cnccn1,False
532,O=COCOC1CC1,core+tail:C(=O)OC+OC1CC1,False
533,O=COCC1CC1,core+tail:C(=O)OC+C1CC1,False
534,O=COCC1CCOC1,core+tail:C(=O)OC+C1CCOC1,False
535,O=COCC1CCNC1,core+tail:C(=O)OC+C1CCNC1,False
536,CCC(O)COC=O,core+tail:C(=O)OC+C(O)CC,False
537,O=COCC(O)O,core+tail:C(=O)OC+C(O)O,False
538,CC(O)COC=O,core+tail:C(=O)OC+C(O)C,False
539,COP(=O)(COC=O)OC,core+tail:C(=O)OC+P(=O)(OC)OC,False
540,COC(=O)COC=O,core+tail:C(=O)OC+C(=O)OC,False
541,NCCOC=O,core+tail:C(=O)OC+CN,False
542,O=COCP,core+tail:C(=O)OC+P,False
543,C[PH](=O)COC=O,core+tail:C(=O)OC+P(=O)C,False
544,N[PH](=O)COC=O,core+tail:C(=O)OC+P(=O)N,False
545,CCC(=O)OC,core+tail:O=C(OC)C+C,False
546,CCCC(=O)OC,core+tail:O=C(OC)C+CC,False
547,CCCCC(=O)OC,core+tail:O=C(OC)C+CCC,False
548,CCCCCC(=O)OC,core+tail:O=C(OC)C+CCCC,False
549,COC(=O)CC(C)C,core+tail:O=C(OC)C+C(C)C,False
550,COC(=O)CC(C)(C)C,core+tail:O=C(OC)C+C(C)(C)C,False
551,C=CCC(=O)OC,core+tail:O=C(OC)C+C=C,False
552,C#CCC(=O)OC,core+tail:O=C(OC)C+C#C,False
553,COC(=O)CO,core+tail:O=C(OC)C+O,False
554,COCC(=O)OC,core+tail:O=C(OC)C+OC,False
555,CCOCC(=O)OC,core+tail:O=C(OC)C+OCC,False
556,CCCOCC(=O)OC,core+tail:O=C(OC)C+OCCC,False
557,COC(=O)COC(C)C,core+tail:O=C(OC)C+OC(C)C,False
558,COC(=O)CN,core+tail:O=C(OC)C+N,False
559,CNCC(=O)OC,core+tail:O=C(OC)C+NC,False
560,CCNCC(=O)OC,core+tail:O=C(OC)C+NCC,False
561,COC(=O)CN(C)C,core+tail:O=C(OC)C+N(C)C,False
562,COC(=O)CN1CC1,core+tail:O=C(OC)C+N1CC1,False
563,COC(=O)CF,core+tail:O=C(OC)C+F,False
564,COC(=O)CCl,core+tail:O=C(OC)C+Cl,False
565,COC(=O)CC(C)=O,core+tail:O=C(OC)C+C(=O)C,False
566,CNC(=O)CC(=O)OC,core+tail:O=C(OC)C+C(=O)NC,False
567,COC(=O)CC#N,core+tail:O=C(OC)C+C#N,False
568,COC(=O)CS,core+tail:O=C(OC)C+S,False
569,COC(=O)CSC,core+tail:O=C(OC)C+SC,False
570,COC(=O)CS(C)=O,core+tail:O=C(OC)C+S(=O)C,False
571,COC(=O)CS(C)(=O)=O,core+tail:O=C(OC)C+S(=O)(=O)C,False
572,COC(=O)Cc1ccccc1,core+tail:O=C(OC)C+c1ccccc1,False
573,COC(=O)Cc1ccncc1,core+tail:O=C(OC)C+c1ccncc1,False
574,COC(=O)Cc1cnccn1,core+tail:O=C(OC)C+c1cnccn1,False
575,COC(=O)COC1CC1,core+tail:O=C(OC)C+OC1CC1,False
576,COC(=O)CC1CC1,core+tail:O=C(OC)C+C1CC1,False
577,COC(=O)CC1CCOC1,core+tail:O=C(OC)C+C1CCOC1,False
578,COC(=O)CC1CCNC1,core+tail:O=C(OC)C+C1CCNC1,False
579,CCC(O)CC(=O)OC,core+tail:O=C(OC)C+C(O)CC,False
580,COC(=O)CC(O)O,core+tail:O=C(OC)C+C(O)O,False
581,COC(=O)CC(C)O,core+tail:O=C(OC)C+C(O)C,False
582,COC(=O)CP(=O)(OC)OC,core+tail:O=C(OC)C+P(=O)(OC)OC,False
583,COC(=O)CC(=O)OC,core+tail:O=C(OC)C+C(=O)OC,False
584,COC(=O)CCN,core+tail:O=C(OC)C+CN,False
585,COC(=O)CP,core+tail:O=C(OC)C+P,False
586,COC(=O)C[PH](C)=O,core+tail:O=C(OC)C+P(=O)C,False
587,COC(=O)C[PH](N)=O,core+tail:O=C(OC)C+P(=O)N,False
588,CCCC(=O)NC,core+tail:O=C(NC)C+CC,False
589,CCCCC(=O)NC,core+tail:O=C(NC)C+CCC,False
590,CCCCCC(=O)NC,core+tail:O=C(NC)C+CCCC,False
591,CNC(=O)CC(C)C,core+tail:O=C(NC)C+C(C)C,False
592,CNC(=O)CC(C)(C)C,core+tail:O=C(NC)C+C(C)(C)C,False
593,C=CCC(=O)NC,core+tail:O=C(NC)C+C=C,False
594,C#CCC(=O)NC,core+tail:O=C(NC)C+C#C,False
595,CNC(=O)CO,core+tail:O=C(NC)C+O,False
596,CNC(=O)COC,core+tail:O=C(NC)C+OC,False
597,CCOCC(=O)NC,core+tail:O=C(NC)C+OCC,False
598,CCCOCC(=O)NC,core+tail:O=C(NC)C+OCCC,False
599,CNC(=O)COC(C)C,core+tail:O=C(NC)C+OC(C)C,False
600,CNC(=O)CN,core+tail:O=C(NC)C+N,False
601,CNCC(=O)NC,core+tail:O=C(NC)C+NC,False
602,CCNCC(=O)NC,core+tail:O=C(NC)C+NCC,False
603,CNC(=O)CN(C)C,core+tail:O=C(NC)C+N(C)C,False
604,CNC(=O)CN1CC1,core+tail:O=C(NC)C+N1CC1,False
605,CNC(=O)CF,core+tail:O=C(NC)C+F,False
606,CNC(=O)CCl,core+tail:O=C(NC)C+Cl,False
607,CNC(=O)CC(C)=O,core+tail:O=C(NC)C+C(=O)C,False
608,CNC(=O)CC(=O)NC,core+tail:O=C(NC)C+C(=O)NC,False
609,CNC(=O)CC#N,core+tail:O=C(NC)C+C#N,False
610,CNC(=O)CS,core+tail:O=C(NC)C+S,False
611,CNC(=O)CSC,core+tail:O=C(NC)C+SC,False
612,CNC(=O)CS(C)=O,core+tail:O=C(NC)C+S(=O)C,False
613,CNC(=O)CS(C)(=O)=O,core+tail:O=C(NC)C+S(=O)(=O)C,False
614,CNC(=O)Cc1ccccc1,core+tail:O=C(NC)C+c1ccccc1,False
615,CNC(=O)Cc1ccncc1,core+tail:O=C(NC)C+c1ccncc1,False
616,CNC(=O)Cc1cnccn1,core+tail:O=C(NC)C+c1cnccn1,False
617,CNC(=O)COC1CC1,core+tail:O=C(NC)C+OC1CC1,False
618,CNC(=O)CC1CC1,core+tail:O=C(NC)C+C1CC1,False
619,CNC(=O)CC1CCOC1,core+tail:O=C(NC)C+C1CCOC1,False
620,CNC(=O)CC1CCNC1,core+tail:O=C(NC)C+C1CCNC1,False
621,CCC(O)CC(=O)NC,core+tail:O=C(NC)C+C(O)CC,False
622,CNC(=O)CC(O)O,core+tail:O=C(NC)C+C(O)O,False
623,CNC(=O)CC(C)O,core+tail:O=C(NC)C+C(O)C,False
624,CNC(=O)CP(=O)(OC)OC,core+tail:O=C(NC)C+P(=O)(OC)OC,False
625,CNC(=O)CCN,core+tail:O=C(NC)C+CN,False
626,CNC(=O)CP,core+tail:O=C(NC)C+P,False
627,CNC(=O)C[PH](C)=O,core+tail:O=C(NC)C+P(=O)C,False
628,CNC(=O)C[PH](N)=O,core+tail:O=C(NC)C+P(=O)N,False
629,CCC(C)=O,core+tail:O=C(C)C+C,False
630,CCCC(C)=O,core+tail:O=C(C)C+CC,False
631,CCCCC(C)=O,core+tail:O=C(C)C+CCC,False
632,CCCCCC(C)=O,core+tail:O=C(C)C+CCCC,False
633,CC(=O)CC(C)C,core+tail:O=C(C)C+C(C)C,False
634,CC(=O)CC(C)(C)C,core+tail:O=C(C)C+C(C)(C)C,False
635,C=CCC(C)=O,core+tail:O=C(C)C+C=C,False
636,C#CCC(C)=O,core+tail:O=C(C)C+C#C,False
637,CC(=O)CO,core+tail:O=C(C)C+O,False
638,COCC(C)=O,core+tail:O=C(C)C+OC,False
639,CCOCC(C)=O,core+tail:O=C(C)C+OCC,False
640,CCCOCC(C)=O,core+tail:O=C(C)C+OCCC,False
641,CC(=O)COC(C)C,core+tail:O=C(C)C+OC(C)C,False
642,CC(=O)CN,core+tail:O=C(C)C+N,False
643,CNCC(C)=O,core+tail:O=C(C)C+NC,False
644,CCNCC(C)=O,core+tail:O=C(C)C+NCC,False
645,CC(=O)CN(C)C,core+tail:O=C(C)C+N(C)C,False
646,CC(=O)CN1CC1,core+tail:O=C(C)C+N1CC1,False
647,CC(=O)CF,core+tail:O=C(C)C+F,False
648,CC(=O)CCl,core+tail:O=C(C)C+Cl,False
649,CC(=O)CC(C)=O,core+tail:O=C(C)C+C(=O)C,False
650,CC(=O)CC#N,core+tail:O=C(C)C+C#N,False
651,CC(=O)CS,core+tail:O=C(C)C+S,False
652,CSCC(C)=O,core+tail:O=C(C)C+SC,False
653,CC(=O)CS(C)=O,core+tail:O=C(C)C+S(=O)C,False
654,CC(=O)CS(C)(=O)=O,core+tail:O=C(C)C+S(=O)(=O)C,False
655,CC(=O)Cc1ccccc1,core+tail:O=C(C)C+c1ccccc1,False
656,CC(=O)Cc1ccncc1,core+tail:O=C(C)C+c1ccncc1,False
657,CC(=O)Cc1cnccn1,core+tail:O=C(C)C+c1cnccn1,False
658,CC(=O)COC1CC1,core+tail:O=C(C)C+OC1CC1,False
659,CC(=O)CC1CC1,core+tail:O=C(C)C+C1CC1,False
660,CC(=O)CC1CCOC1,core+tail:O=C(C)C+C1CCOC1,False
661,CC(=O)CC1CCNC1,core+tail:O=C(C)C+C1CCNC1,False
662,CCC(O)CC(C)=O,core+tail:O=C(C)C+C(O)CC,False
663,CC(=O)CC(O)O,core+tail:O=C(C)C+C(O)O,False
664,CC(=O)CC(C)O,core+tail:O=C(C)C+C(O)C,False
665,COP(=O)(CC(C)=O)OC,core+tail:O=C(C)C+P(=O)(OC)OC,False
666,CC(=O)CCN,core+tail:O=C(C)C+CN,False
667,CC(=O)CP,core+tail:O=C(C)C+P,False
668,CC(=O)C[PH](C)=O,core+tail:O=C(C)C+P(=O)C,False
669,CC(=O)C[PH](N)=O,core+tail:O=C(C)C+P(=O)N,False
670,CCCCCNC=O,core+tail:C(=O)NC+CCCC,False
671,CC(C)CNC=O,core+tail:C(=O)NC+C(C)C,False
672,CC(C)(C)CNC=O,core+tail:C(=O)NC+C(C)(C)C,False
673,C=CCNC=O,core+tail:C(=O)NC+C=C,False
674,C#CCNC=O,core+tail:C(=O)NC+C#C,False
675,O=CNCO,core+tail:C(=O)NC+O,False
676,COCNC=O,core+tail:C(=O)NC+OC,False
677,CCOCNC=O,core+tail:C(=O)NC+OCC,False
678,CCCOCNC=O,core+tail:C(=O)NC+OCCC,False
679,CC(C)OCNC=O,core+tail:C(=O)NC+OC(C)C,False
680,CNCNC=O,core+tail:C(=O)NC+NC,False
681,CCNCNC=O,core+tail:C(=O)NC+NCC,False
682,CN(C)CNC=O,core+tail:C(=O)NC+N(C)C,False
683,O=CNCN1CC1,core+tail:C(=O)NC+N1CC1,False
684,O=CNCF,core+tail:C(=O)NC+F,False
685,O=CNCCl,core+tail:C(=O)NC+Cl,False
686,O=CCNC=O,core+tail:C(=O)NC+C=O,False
687,CC(=O)CNC=O,core+tail:C(=O)NC+C(=O)C,False
688,O=CNCC(=O)O,core+tail:C(=O)NC+C(=O)O,False
689,CNC(=O)CNC=O,core+tail:C(=O)NC+C(=O)NC,False
690,N#CCNC=O,core+tail:C(=O)NC+C#N,False
691,O=CNCS,core+tail:C(=O)NC+S,False
692,CSCNC=O,core+tail:C(=O)NC+SC,False
693,CS(=O)CNC=O,core+tail:C(=O)NC+S(=O)C,False
694,CS(=O)(=O)CNC=O,core+tail:C(=O)NC+S(=O)(=O)C,False
695,O=CNCc1ccccc1,core+tail:C(=O)NC+c1ccccc1,False
696,O=CNCc1ccncc1,core+tail:C(=O)NC+c1ccncc1,False
697,O=CNCc1cnccn1,core+tail:C(=O)NC+c1cnccn1,False
698,O=CNCOC1CC1,core+tail:C(=O)NC+OC1CC1,False
699,O=CNCC1CC1,core+tail:C(=O)NC+C1CC1,False
700,O=CNCC1CCOC1,core+tail:C(=O)NC+C1CCOC1,False
701,O=CNCC1CCNC1,core+tail:C(=O)NC+C1CCNC1,False
702,CCC(O)CNC=O,core+tail:C(=O)NC+C(O)CC,False
703,O=CNCC(O)O,core+tail:C(=O)NC+C(O)O,False
704,CC(O)CNC=O,core+tail:C(=O)NC+C(O)C,False
705,COP(=O)(CNC=O)OC,core+tail:C(=O)NC+P(=O)(OC)OC,False
706,COC(=O)CNC=O,core+tail:C(=O)NC+C(=O)OC,False
707,O=CNCP,core+tail:C(=O)NC+P,False
708,C[PH](=O)CNC=O,core+tail:C(=O)NC+P(=O)C,False
709,N[PH](=O)CNC=O,core+tail:C(=O)NC+P(=O)N,False
710,CCCCCCOC=O,core+tail:C(=O)OCC+CCCC,False
711,CC(C)CCOC=O,core+tail:C(=O)OCC+C(C)C,False
712,CC(C)(C)CCOC=O,core+tail:C(=O)OCC+C(C)(C)C,False
713,C=CCCOC=O,core+tail:C(=O)OCC+C=C,False
714,C#CCCOC=O,core+tail:C(=O)OCC+C#C,False
715,COCCOC=O,core+tail:C(=O)OCC+OC,False
716,CCOCCOC=O,core+tail:C(=O)OCC+OCC,False
717,CCCOCCOC=O,core+tail:C(=O)OCC+OCCC,False
718,CC(C)OCCOC=O,core+tail:C(=O)OCC+OC(C)C,False
719,CNCCOC=O,core+tail:C(=O)OCC+NC,False
720,CCNCCOC=O,core+tail:C(=O)OCC+NCC,False
721,CN(C)CCOC=O,core+tail:C(=O)OCC+N(C)C,False
722,O=COCCN1CC1,core+tail:C(=O)OCC+N1CC1,False
723,O=COCCF,core+tail:C(=O)OCC+F,False
724,O=COCCCl,core+tail:C(=O)OCC+Cl,False
725,O=CCCOC=O,core+tail:C(=O)OCC+C=O,False
726,CC(=O)CCOC=O,core+tail:C(=O)OCC+C(=O)C,False
727,O=COCCC(=O)O,core+tail:C(=O)OCC+C(=O)O,False
728,NC(=O)CCOC=O,core+tail:C(=O)OCC+C(=O)N,False
729,CNC(=O)CCOC=O,core+tail:C(=O)OCC+C(=O)NC,False
730,N#CCCOC=O,core+tail:C(=O)OCC+C#N,False
731,O=COCCS,core+tail:C(=O)OCC+S,False
732,CSCCOC=O,core+tail:C(=O)OCC+SC,False
733,CS(=O)CCOC=O,core+tail:C(=O)OCC+S(=O)C,False
734,CS(=O)(=O)CCOC=O,core+tail:C(=O)OCC+S(=O)(=O)C,False
735,O=COCCc1ccccc1,core+tail:C(=O)OCC+c1ccccc1,False
736,O=COCCc1ccncc1,core+tail:C(=O)OCC+c1ccncc1,False
737,O=COCCc1cnccn1,core+tail:C(=O)OCC+c1cnccn1,False
738,O=COCCOC1CC1,core+tail:C(=O)OCC+OC1CC1,False
739,O=COCCC1CC1,core+tail:C(=O)OCC+C1CC1,False
740,O=COCCC1CCOC1,core+tail:C(=O)OCC+C1CCOC1,False
741,O=COCCC1CCNC1,core+tail:C(=O)OCC+C1CCNC1,False
742,CCC(O)CCOC=O,core+tail:C(=O)OCC+C(O)CC,False
743,O=COCCC(O)O,core+tail:C(=O)OCC+C(O)O,False
744,CC(O)CCOC=O,core+tail:C(=O)OCC+C(O)C,False
745,COP(=O)(CCOC=O)OC,core+tail:C(=O)OCC+P(=O)(OC)OC,False
746,COC(=O)CCOC=O,core+tail:C(=O)OCC+C(=O)OC,False
747,NCCCOC=O,core+tail:C(=O)OCC+CN,False
748,O=COCCP,core+tail:C(=O)OCC+P,False
749,C[PH](=O)CCOC=O,core+tail:C(=O)OCC+P(=O)C,False
750,N[PH](=O)CCOC=O,core+tail:C(=O)OCC+P(=O)N,False
751,CCCCCCCOC=O,core+tail:C(=O)OCCC+CCCC,False
752,CC(C)CCCOC=O,core+tail:C(=O)OCCC+C(C)C,False
753,CC(C)(C)CCCOC=O,core+tail:C(=O)OCCC+C(C)(C)C,False
754,C=CCCCOC=O,core+tail:C(=O)OCCC+C=C,False
755,C#CCCCOC=O,core+tail:C(=O)OCCC+C#C,False
756,O=COCCCO,core+tail:C(=O)OCCC+O,False
757,COCCCOC=O,core+tail:C(=O)OCCC+OC,False
758,CCOCCCOC=O,core+tail:C(=O)OCCC+OCC,False
759,CCCOCCCOC=O,core+tail:C(=O)OCCC+OCCC,False
760,CC(C)OCCCOC=O,core+tail:C(=O)OCCC+OC(C)C,False
761,CNCCCOC=O,core+tail:C(=O)OCCC+NC,False
762,CCNCCCOC=O,core+tail:C(=O)OCCC+NCC,False
763,CN(C)CCCOC=O,core+tail:C(=O)OCCC+N(C)C,False
764,O=COCCCN1CC1,core+tail:C(=O)OCCC+N1CC1,False
765,O=COCCCF,core+tail:C(=O)OCCC+F,False
766,O=COCCCCl,core+tail:C(=O)OCCC+Cl,False
767,O=CCCCOC=O,core+tail:C(=O)OCCC+C=O,False
768,CC(=O)CCCOC=O,core+tail:C(=O)OCCC+C(=O)C,False
769,O=COCCCC(=O)O,core+tail:C(=O)OCCC+C(=O)O,False
770,NC(=O)CCCOC=O,core+tail:C(=O)OCCC+C(=O)N,False
771,CNC(=O)CCCOC=O,core+tail:C(=O)OCCC+C(=O)NC,False
772,N#CCCCOC=O,core+tail:C(=O)OCCC+C#N,False
773,O=COCCCS,core+tail:C(=O)OCCC+S,False
774,CSCCCOC=O,core+tail:C(=O)OCCC+SC,False
775,CS(=O)CCCOC=O,core+tail:C(=O)OCCC+S(=O)C,False
776,CS(=O)(=O)CCCOC=O,core+tail:C(=O)OCCC+S(=O)(=O)C,False
777,O=COCCCc1ccccc1,core+tail:C(=O)OCCC+c1ccccc1,False
778,O=COCCCc1ccncc1,core+tail:C(=O)OCCC+c1ccncc1,False
779,O=COCCCc1cnccn1,core+tail:C(=O)OCCC+c1cnccn1,False
780,O=COCCCOC1CC1,core+tail:C(=O)OCCC+OC1CC1,False
781,O=COCCCC1CC1,core+tail:C(=O)OCCC+C1CC1,False
782,O=COCCCC1CCOC1,core+tail:C(=O)OCCC+C1CCOC1,False
783,O=COCCCC1CCNC1,core+tail:C(=O)OCCC+C1CCNC1,False
784,CCC(O)CCCOC=O,core+tail:C(=O)OCCC+C(O)CC,False
785,O=COCCCC(O)O,core+tail:C(=O)OCCC+C(O)O,False
786,CC(O)CCCOC=O,core+tail:C(=O)OCCC+C(O)C,False
787,COP(=O)(CCCOC=O)OC,core+tail:C(=O)OCCC+P(=O)(OC)OC,False
788,COC(=O)CCCOC=O,core+tail:C(=O)OCCC+C(=O)OC,False
789,NCCCCOC=O,core+tail:C(=O)OCCC+CN,False
790,O=COCCCP,core+tail:C(=O)OCCC+P,False
791,C[PH](=O)CCCOC=O,core+tail:C(=O)OCCC+P(=O)C,False
792,N[PH](=O)CCCOC=O,core+tail:C(=O)OCCC+P(=O)N,False
793,CC1COC1=O,core+tail:O=C1OCC1+C,False
794,CCC1COC1=O,core+tail:O=C1OCC1+CC,False
795,CCCC1COC1=O,core+tail:O=C1OCC1+CCC,False
796,CCCCC1COC1=O,core+tail:O=C1OCC1+CCCC,False
797,CC(C)C1COC1=O,core+tail:O=C1OCC1+C(C)C,False
798,CC(C)(C)C1COC1=O,core+tail:O=C1OCC1+C(C)(C)C,False
799,C=CC1COC1=O,core+tail:O=C1OCC1+C=C,False
800,C#CC1COC1=O,core+tail:O=C1OCC1+C#C,False
801,O=C1OCC1O,core+tail:O=C1OCC1+O,False
802,COC1COC1=O,core+tail:O=C1OCC1+OC,False
803,CCOC1COC1=O,core+tail:O=C1OCC1+OCC,False
804,CCCOC1COC1=O,core+tail:O=C1OCC1+OCCC,False
805,CC(C)OC1COC1=O,core+tail:O=C1OCC1+OC(C)C,False
806,NC1COC1=O,core+tail:O=C1OCC1+N,False
807,CNC1COC1=O,core+tail:O=C1OCC1+NC,False
808,CCNC1COC1=O,core+tail:O=C1OCC1+NCC,False
809,CN(C)C1COC1=O,core+tail:O=C1OCC1+N(C)C,False
810,O=C1OCC1N1CC1,core+tail:O=C1OCC1+N1CC1,False
811,O=C1OCC1F,core+tail:O=C1OCC1+F,False
812,O=C1OCC1Cl,core+tail:O=C1OCC1+Cl,False
813,O=CC1COC1=O,core+tail:O=C1OCC1+C=O,False
814,CC(=O)C1COC1=O,core+tail:O=C1OCC1+C(=O)C,False
815,O=C(O)C1COC1=O,core+tail:O=C1OCC1+C(=O)O,False
816,NC(=O)C1COC1=O,core+tail:O=C1OCC1+C(=O)N,False
817,CNC(=O)C1COC1=O,core+tail:O=C1OCC1+C(=O)NC,False
818,N#CC1COC1=O,core+tail:O=C1OCC1+C#N,False
819,O=C1OCC1S,core+tail:O=C1OCC1+S,False
820,CSC1COC1=O,core+tail:O=C1OCC1+SC,False
821,CS(=O)C1COC1=O,core+tail:O=C1OCC1+S(=O)C,False
822,CS(=O)(=O)C1COC1=O,core+tail:O=C1OCC1+S(=O)(=O)C,False
823,O=C1OCC1c1ccccc1,core+tail:O=C1OCC1+c1ccccc1,False
824,O=C1OCC1c1ccncc1,core+tail:O=C1OCC1+c1ccncc1,False
825,O=C1OCC1c1cnccn1,core+tail:O=C1OCC1+c1cnccn1,False
826,O=C1OCC1OC1CC1,core+tail:O=C1OCC1+OC1CC1,False
827,O=C1OCC1C1CC1,core+tail:O=C1OCC1+C1CC1,False
828,O=C1OCC1C1CCOC1,core+tail:O=C1OCC1+C1CCOC1,False
829,O=C1OCC1C1CCNC1,core+tail:O=C1OCC1+C1CCNC1,False
830,CCC(O)C1COC1=O,core+tail:O=C1OCC1+C(O)CC,False
831,O=C1OCC1C(O)O,core+tail:O=C1OCC1+C(O)O,False
832,CC(O)C1COC1=O,core+tail:O=C1OCC1+C(O)C,False
833,COP(=O)(OC)C1COC1=O,core+tail:O=C1OCC1+P(=O)(OC)OC,False
834,COC(=O)C1COC1=O,core+tail:O=C1OCC1+C(=O)OC,False
835,NCC1COC1=O,core+tail:O=C1OCC1+CN,False
836,O=C1OCC1P,core+tail:O=C1OCC1+P,False
837,C[PH](=O)C1COC1=O,core+tail:O=C1OCC1+P(=O)C,False
838,N[PH](=O)C1COC1=O,core+tail:O=C1OCC1+P(=O)N,False
839,CC1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+C,False
840,CCC1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+CC,False
841,CCCC1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+CCC,False
842,CCCCC1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+CCCC,False
843,CC(C)C1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+C(C)C,False
844,CC(C)(C)C1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+C(C)(C)C,False
845,C=CC1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+C=C,False
846,C#CC1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+C#C,False
847,O=C1NC(=O)C(O)N1,core+tail:O=C1NC(=O)NC+O,False
848,COC1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+OC,False
849,CCOC1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+OCC,False
850,CCCOC1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+OCCC,False
851,CC(C)OC1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+OC(C)C,False
852,NC1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+N,False
853,CNC1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+NC,False
854,CCNC1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+NCC,False
855,CN(C)C1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+N(C)C,False
856,O=C1NC(=O)C(N2CC2)N1,core+tail:O=C1NC(=O)NC+N1CC1,False
857,O=C1NC(=O)C(F)N1,core+tail:O=C1NC(=O)NC+F,False
858,O=C1NC(=O)C(Cl)N1,core+tail:O=C1NC(=O)NC+Cl,False
859,O=CC1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+C=O,False
860,CC(=O)C1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+C(=O)C,False
861,O=C1NC(=O)C(C(=O)O)N1,core+tail:O=C1NC(=O)NC+C(=O)O,False
862,NC(=O)C1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+C(=O)N,False
863,CNC(=O)C1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+C(=O)NC,False
864,N#CC1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+C#N,False
865,O=C1NC(=O)C(S)N1,core+tail:O=C1NC(=O)NC+S,False
866,CSC1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+SC,False
867,CS(=O)C1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+S(=O)C,False
868,CS(=O)(=O)C1NC(=O)NC1=O,core+tail:O=C1NC(=O)NC+S(=O)(=O)C,False
869,O=C1NC(=O)C(c2ccccc2)N1,core+tail:O=C1NC(=O)NC+c1ccccc1,False
