id,formula,name,family,source,sigma_ion_S_cm,E_g_eV,stability_window_V,migration_barrier_eV,cost_index,dn_pbp_v2,a_A,b_A,c_A,space_group,DOI,rank
SUP-0232,Li6PS5CN,Li6PS5CN,superionic,McHaffie-CaltechDATA,6e-05,4.0,4.5,0.4,1.05,7.207745966692416,0.0,0.0,0.0,,10.22002/23mvv-6gk43,437
SUP-0028,Li6.2P0.8Sn0.2S5I,Li6.2P0.8Sn0.2S5I,superionic,McHaffie-CaltechDATA,5.82e-05,4.0,4.5,0.4,1.1666666666666667,7.2076288924491045,0.0,0.0,0.0,,10.22002/23mvv-6gk43,438
SUP-0225,Li3.55(Ge0.416Si0.12V0.464)O4,Li3.55(Ge0.416Si0.12V0.464)O4,superionic,McHaffie-CaltechDATA,5.8e-05,4.0,4.5,0.4,1.0,7.207615773105864,0.0,0.0,0.0,,10.22002/23mvv-6gk43,439
OBX-0445,La0.51Sr0.15Li0.15TiO3,La0.51Sr0.15Li0.15TiO3,other,OBELiX,5.3e-05,4.0,4.5,0.4,1.25,7.207280109889282,5.489,5.489,5.489,Pm-3m,10.1021/cm020609u,440
SUP-0103,Li3.53((Ge0.75P0.25)0.7V0.3O4),Li3.53((Ge0.75P0.25)0.7V0.3O4),superionic,McHaffie-CaltechDATA,5.1e-05,4.0,4.5,0.4,1.0,7.207141428428543,0.0,0.0,0.0,,10.22002/23mvv-6gk43,441
OBX-0369,Li8SiP4,Li8SiP4,other,OBELiX,4.5e-05,4.0,4.5,0.4,1.1384615384615384,7.2067082039325,11.70737,11.70737,11.70737,Pa-3,10.1021/acs.chemmater.8b02759,442
SUP-0027,Li6.15P0.85Sn0.15S5I,Li6.15P0.85Sn0.15S5I,superionic,McHaffie-CaltechDATA,4.42e-05,4.0,4.5,0.4,1.1666666666666667,7.206648308055438,0.0,0.0,0.0,,10.22002/23mvv-6gk43,443
OBX-0229,Li4.4Al0.4Ge0.6S4,Li4.4Al0.4Ge0.6S4,other,OBELiX,4.3e-05,4.0,4.5,0.4,1.0,7.206557438524303,7.9496,7.9496,6.1566,P-3m1,10.1021/acs.chemmater.8b03175,444
SUP-0149,Li3.5Ge0.5V0.5O4,Li3.5Ge0.5V0.5O4,superionic,McHaffie-CaltechDATA,4.2e-05,4.0,4.5,0.4,1.0,7.206480740698408,0.0,0.0,0.0,,10.22002/23mvv-6gk43,445
OBX-0419,Li6.15P0.85Ge0.15S5I,Li6.15P0.85Ge0.15S5I,other,OBELiX,3.93e-05,4.0,4.5,0.4,1.1666666666666667,7.2062689712074635,10.18054,10.18054,10.18054,F-43m,10.1021/jacs.8b10282,446
OBX-0436,Li2(OH)0.9F0.1Cl,Li2(OH)0.9F0.1Cl,other,OBELiX,3.86e-05,4.0,4.5,0.4,1.1,7.206212889826804,3.91,3.91,3.91,Pm-3m,10.1002/anie.201604554,447
SUP-0317,La0.5Li0.3Na0.2O3Ti1,La0.5Li0.3Na0.2O3Ti1,superionic,McHaffie-CaltechDATA,3.64e-05,4.0,4.5,0.4,1.25,7.2060332412516,0.0,0.0,0.0,,10.22002/23mvv-6gk43,448
OBX-0586,Li4SnS2Se2,Li4SnS2Se2,other,OBELiX,3.6e-05,4.0,4.5,0.4,1.9444444444444444,7.206,14.6276,8.07968,6.48252,Pnma,10.1021/acs.chemmater.0c04150,449
SUP-0026,Li6.1P0.9Sn0.1S5I,Li6.1P0.9Sn0.1S5I,superionic,McHaffie-CaltechDATA,3.5e-05,4.0,4.5,0.4,1.1666666666666667,7.2059160797831,0.0,0.0,0.0,,10.22002/23mvv-6gk43,450
OBX-0420,Li6.2P0.8Ge0.2S5I,Li6.2P0.8Ge0.2S5I,other,OBELiX,3.19e-05,4.0,4.5,0.4,1.1666666666666667,7.205648008498578,10.18473,10.18473,10.18473,F-43m,10.1021/jacs.8b10282,451
SUP-0363,(La0.402Li0.368Sr0.230)(TiO3),(La0.402Li0.368Sr0.230)(TiO3),superionic,McHaffie-CaltechDATA,2.87e-05,4.0,4.5,0.4,1.25,7.205357238094392,0.0,0.0,0.0,,10.22002/23mvv-6gk43,452
OBX-0592,Li4GeS2Se2,Li4GeS2Se2,other,OBELiX,2.8e-05,4.0,4.5,0.4,2.111111111111111,7.20529150262213,14.40259,7.9744,6.30594,Pnma,10.1021/acs.chemmater.0c04150,453
SUP-0499,LiZnSO4F,LiZnSO4F,superionic,McHaffie-CaltechDATA,2.8e-05,4.0,4.5,0.4,1.1875,7.20529150262213,0.0,0.0,0.0,,10.22002/23mvv-6gk43,454
OBX-0383,Li6PS5Br0.5I0.5,Li6PS5Br0.5I0.5,other,OBELiX,2.62e-05,4.0,4.5,0.4,1.0166666666666666,7.205118593556828,10.109,10.109,10.109,F-43m,10.1021/jacs.7b06327,455
OBX-0456,Li0.25La0.25TaO3,Li0.25La0.25TaO3,other,OBELiX,2.61e-05,4.0,4.5,0.4,2.75,7.205108815909779,3.9063,3.9063,3.9063,Pm-3m,10.1016/s0167-2738(98)00414-7,456
OBX-0576,Li5.4La3Nb1.8Y0.75O12,Li5.4La3Nb1.8Y0.75O12,other,OBELiX,2.51e-05,4.0,4.5,0.4,2.2857142857142856,7.205009990019951,12.9488,12.9488,12.9488,Ia-3d ,10.1021/jp304737x,457
OBX-0090,(Ag0.5Li0.5)0.27La0.57TiO3,(Ag0.5Li0.5)0.27La0.57TiO3,other,OBELiX,2.3e-05,4.0,4.5,0.4,1.25,7.204795831523313,3.881,3.868,7.791,Pmmm,10.1021/cm001207u,458
SUP-0099,Li5VF4(SO4)2,Li5VF4(SO4)2,superionic,McHaffie-CaltechDATA,2.24e-05,4.0,4.5,0.4,1.3333333333333333,7.2047328638264805,0.0,0.0,0.0,,10.22002/23mvv-6gk43,459
OBX-0115,Li4SnSe4,Li4SnSe4,other,OBELiX,2e-05,4.0,4.5,0.4,2.611111111111111,7.204472135955,14.931,8.2217,6.5989,Pnma,10.1021/cm400541n,460
SUP-0307,Li1.6(Al0.6Ge0.2Ti1.2)(PO4)3,Li1.6(Al0.6Ge0.2Ti1.2)(PO4)3,superionic,McHaffie-CaltechDATA,2e-05,4.0,4.5,0.4,1.1714285714285713,7.204472135955,0.0,0.0,0.0,,10.22002/23mvv-6gk43,461
OBX-0448,La0.36Sr0.3Li0.3TiO3,La0.36Sr0.3Li0.3TiO3,other,OBELiX,1.92e-05,4.0,4.5,0.4,1.25,7.204381780460042,5.499,5.499,5.499,Pm-3m,10.1021/cm020609u,462
OBX-0368,Li8GeP4,Li8GeP4,other,OBELiX,1.8e-05,4.0,4.5,0.4,1.3692307692307693,7.20424264068712,11.80203,11.80203,11.80203,Pa-3,10.1021/acs.chemmater.8b02759,463
OBX-0143,Li1.5Zn0.75PS4,Li1.5Zn0.75PS4,other,OBELiX,1.65e-05,4.0,4.5,0.4,1.0333333333333334,7.204062019202318,5.764,5.764,8.843, I-4,10.1021/acs.chemmater.7b05108,464
SUP-0512,Li1.19Zn0.9PS4,Li1.19Zn0.9PS4,superionic,McHaffie-CaltechDATA,1.65e-05,4.0,4.5,0.4,1.0333333333333334,7.204062019202318,0.0,0.0,0.0,,10.22002/23mvv-6gk43,465
OBX-0059,Li2SnS3,Li2SnS3,other,OBELiX,1.5e-05,4.0,4.5,0.4,1.4166666666666667,7.2038729833462085,6.3964,11.0864,12.4048,C2/c,10.1021/cm5037524,466
OBX-0594,Li4GeSSe3,Li4GeSSe3,other,OBELiX,1.5e-05,4.0,4.5,0.4,2.4444444444444446,7.2038729833462085,14.47728,8.11467,6.41034,Pnma,10.1021/acs.chemmater.0c04150,467
OBX-0444,La0.56Sr0.1Li0.1TiO3,La0.56Sr0.1Li0.1TiO3,other,OBELiX,1.37e-05,4.0,4.5,0.4,1.25,7.203701351104665,5.481,5.481,5.481,Pm-3m,10.1021/cm020609u,468
OBX-0086,Li0.07Na0.43La0.5Nb2O6,Li0.07Na0.43La0.5Nb2O6,other,OBELiX,1.23e-05,4.0,4.5,0.4,2.5,7.203507135583351,3.923,3.9311,7.85,Pmmm,10.1134/s002016851103006x,469
OBX-0085,Li0.1Na0.4La0.5Nb2O6,Li0.1Na0.4La0.5Nb2O6,other,OBELiX,1.21e-05,4.0,4.5,0.4,2.5,7.203478505426186,3.915,3.915,7.861,P4/mmm,10.1134/s002016851103006x,470
OBX-0172,La0.62 Li0.14(Mg0.5W0.5)O3,La0.62 Li0.14(Mg0.5W0.5)O3,other,OBELiX,1.2e-05,4.0,4.5,0.4,1.0,7.203464101615138,5.533,5.533,7.903,P4/nmm ,10.1016/j.ssi.2004.05.010,471
OBX-0084,Li0.2Na0.3La0.5Nb2O6,Li0.2Na0.3La0.5Nb2O6,other,OBELiX,1.18e-05,4.0,4.5,0.4,2.5,7.2034351128074645,3.915,3.912,7.861,Pmmm,10.1134/s002016851103006x,472
OBX-0443,La0.6Sr0.06Li0.06TiO3,La0.6Sr0.06Li0.06TiO3,other,OBELiX,1.13e-05,4.0,4.5,0.4,1.25,7.203361547262795,5.477,5.477,5.477,Pm-3m,10.1021/cm020609u,473
OBX-0083,Li0.3Na0.2La0.5Nb2O6,Li0.3Na0.2La0.5Nb2O6,other,OBELiX,1.11e-05,4.0,4.5,0.4,2.5,7.203331666249793,3.906,3.907,7.852,Pmmm,10.1134/s002016851103006x,474
OBX-0356,Li3(NH2)2I,Li3(NH2)2I,other,OBELiX,1e-05,4.0,4.5,0.4,1.3571428571428572,7.203162277660169,7.09109,7.09109,11.50958,P63mc ,10.1021/cm1006857,475
OBX-0082,Li0.4Na0.1La0.5Nb2O6,Li0.4Na0.1La0.5Nb2O6,other,OBELiX,9.92e-06,4.0,4.5,0.4,2.5,7.203149603149606,3.903,3.904,7.854,Pmmm,10.1134/s002016851103006x,476
OBX-0418,Li6.1P0.90Ge0.1S5I,Li6.1P0.90Ge0.1S5I,other,OBELiX,8.86e-06,4.0,4.5,0.4,1.1666666666666667,7.202976575213228,10.16695,10.16695,10.16695,F-43m,10.1021/jacs.8b10282,477
OBX-0061,Li3Na5(TiS4)2,Li3Na5(TiS4)2,other,OBELiX,8.8e-06,4.0,4.5,0.4,2.230769230769231,7.2029664793948385,17.5783,9.6404,12.0796,C2/c,10.1016/j.jssc.2008.01.023,478
OBX-0591,Li4GeS3Se,Li4GeS3Se,other,OBELiX,8.5e-06,4.0,4.5,0.4,1.7777777777777777,7.202915475947424,14.25036,7.85208,6.22238,Pnma,10.1021/acs.chemmater.0c04150,479
SUP-0146,Li2.08Ti0.92In1.08P3O12,Li2.08Ti0.92In1.08P3O12,superionic,McHaffie-CaltechDATA,8.3e-06,4.0,4.5,0.4,1.2555555555555555,7.202880972058178,0.0,0.0,0.0,,10.22002/23mvv-6gk43,480
SUP-0542,Li6.22P0.8Si0.2S5I,Li6.22P0.8Si0.2S5I,superionic,McHaffie-CaltechDATA,7.79e-06,4.0,4.5,0.4,1.1666666666666667,7.202791057147391,0.0,0.0,0.0,,10.22002/23mvv-6gk43,481
SUP-0025,Li6.05P0.95Sn0.05S5I,Li6.05P0.95Sn0.05S5I,superionic,McHaffie-CaltechDATA,7.27e-06,4.0,4.5,0.4,1.1666666666666667,7.202696293752544,0.0,0.0,0.0,,10.22002/23mvv-6gk43,482
OBX-0042,LiGaBr4,LiGaBr4,other,OBELiX,7e-06,4.0,4.5,0.4,3.1666666666666665,7.202645751311065,13.696,6.854,7.416,P21/c,10.1016/s0167-2738(00)00491-4,483
SUP-0549,Li2SiN2,Li2SiN2,superionic,McHaffie-CaltechDATA,6.99e-06,4.0,4.5,0.4,1.4,7.202643860813281,0.0,0.0,0.0,,10.22002/23mvv-6gk43,484
OBX-0378,Li2VCl4,Li2VCl4,other,OBELiX,6.95e-06,4.0,4.5,0.4,1.7142857142857142,7.202636285265293,10.377,10.377,10.377,F-43m,10.1016/0167-2738(83)90223-0,485
OBX-0171,La0.63Li0.11(Mg0.5W0.5)O3,La0.63Li0.11(Mg0.5W0.5)O3,other,OBELiX,6.8e-06,4.0,4.5,0.4,1.0,7.202607680962082,5.534,5.534,7.903,P4/nmm ,10.1016/j.ssi.2004.05.010,486
SUP-0202,Li5.74Si0.08Sb0.92S4.99I1.01,Li5.74Si0.08Sb0.92S4.99I1.01,superionic,McHaffie-CaltechDATA,6.7e-06,4.0,4.5,0.4,1.2,7.202588435821109,0.0,0.0,0.0,,10.22002/23mvv-6gk43,487
SUP-0435,H2Ca1Li2N2,H2Ca1Li2N2,superionic,McHaffie-CaltechDATA,6.4e-06,4.0,4.5,0.4,1.5714285714285714,7.2025298221281355,0.0,0.0,0.0,,10.22002/23mvv-6gk43,488
SUP-0129,Li2.15Al0.5S1.65Cl0.35,Li2.15Al0.5S1.65Cl0.35,superionic,McHaffie-CaltechDATA,6.1e-06,4.0,4.5,0.4,1.0,7.202469817807047,0.0,0.0,0.0,,10.22002/23mvv-6gk43,489
OBX-0588,Li4Ge0.75Sn0.25Se4,Li4Ge0.75Sn0.25Se4,other,OBELiX,6e-06,4.0,4.5,0.4,2.5,7.202449489742784,14.79777,8.19907,6.50236,Pnma,10.1021/acs.chemmater.0c04150,490
OBX-0087,Li0.04Na0.46La0.5Nb2O6,Li0.04Na0.46La0.5Nb2O6,other,OBELiX,5.91e-06,4.0,4.5,0.4,2.5,7.202431049156229,3.918,3.923,7.86,Pmmm,10.1134/s002016851103006x,491
OBX-0593,Li4GeSe4,Li4GeSe4,other,OBELiX,5e-06,4.0,4.5,0.4,2.7777777777777777,7.2022360679775,14.59532,8.22373,6.49299,Pnma,10.1021/acs.chemmater.0c04150,492
SUP-0356,Li(Li0.149Mn0.467Ni0.246Co0.137)O2,Li(Li0.149Mn0.467Ni0.246Co0.137)O2,superionic,McHaffie-CaltechDATA,4.88e-06,4.0,4.5,0.4,1.0,7.202209072203438,0.0,0.0,0.0,,10.22002/23mvv-6gk43,493
SUP-0478,Li5.3La3Ta1.85Gd0.15O12,Li5.3La3Ta1.85Gd0.15O12,superionic,McHaffie-CaltechDATA,4.86e-06,4.0,4.5,0.4,2.3333333333333335,7.202204540768506,0.0,0.0,0.0,,10.22002/23mvv-6gk43,494
OBX-0465,Li2MnCl4,Li2MnCl4,other,OBELiX,4.79e-06,4.0,4.5,0.4,1.4285714285714286,7.2021886068628245,10.481,10.481,10.481,Fd-3m,10.1016/0167-2738(83)90223-0,495
OBX-0387,Li6PS5Br0.25I0.75,Li6PS5Br0.25I0.75,other,OBELiX,4.72e-06,4.0,4.5,0.4,1.0166666666666666,7.20217255609824,10.1108,10.1108,10.1108,F-43m,10.1021/jacs.7b06327,496
SUP-0481,Li5.9La3Ta1.55Gd0.45O12,Li5.9La3Ta1.55Gd0.45O12,superionic,McHaffie-CaltechDATA,4.32e-06,4.0,4.5,0.4,2.3333333333333335,7.2020784609690836,0.0,0.0,0.0,,10.22002/23mvv-6gk43,497
OBX-0230,Li4.4Al0.4Sn0.6S4,Li4.4Al0.4Sn0.6S4,other,OBELiX,4.3e-06,4.0,4.5,0.4,1.0,7.202073644135334,8.0184,8.0184,6.2856,P-3m1,10.1021/acs.chemmater.8b03175,498
SUP-0055,Li7N2I,Li7N2I,superionic,McHaffie-CaltechDATA,4.28e-06,4.0,4.5,0.4,1.3,7.202068816086559,0.0,0.0,0.0,,10.22002/23mvv-6gk43,499
OBX-0477,Li6SrLa2Nb2O12,Li6SrLa2Nb2O12,other,OBELiX,4.2e-06,4.0,4.5,0.4,2.260869565217391,7.202049390153192,12.811,12.811,12.811,Ia-3d ,10.1111/j.1551-2916.2005.00060.x,500
OBX-0225,Li2.667Mg0.667P2S6,Li2.667Mg0.667P2S6,other,OBELiX,4e-06,4.0,4.5,0.4,1.04,7.202000000000001,6.0831,6.0831,6.5863,P-31m,10.1016/s0167-2738(02)00007-3,501
OBX-0088,Li0.02Na0.48La0.5Nb2O6,Li0.02Na0.48La0.5Nb2O6,other,OBELiX,3.99e-06,4.0,4.5,0.4,2.5,7.201997498435545,3.9167,3.9304,7.846,Pmmm,10.1134/s002016851103006x,502
SUP-0536,(Li0.16Sr0.69)(Ga0.25Ta0.75)O3,(Li0.16Sr0.69)(Ga0.25Ta0.75)O3,superionic,McHaffie-CaltechDATA,3.69e-06,4.0,4.5,0.4,1.0,7.201920937271231,0.0,0.0,0.0,,10.22002/23mvv-6gk43,503
SUP-0355,Li(Li0.137Mn0.473Ni0.252Co0.137)O2,Li(Li0.137Mn0.473Ni0.252Co0.137)O2,superionic,McHaffie-CaltechDATA,3.31e-06,4.0,4.5,0.4,1.0,7.201819340539867,0.0,0.0,0.0,,10.22002/23mvv-6gk43,504
OBX-0024,Li3.2Si0.2P0.8S4,Li3.2Si0.2P0.8S4,other,OBELiX,3.2e-06,4.0,4.5,0.4,1.0,7.201788854382,13.0804,24.1028,12.2338,P21/m,10.1006/jssc.2002.9701,505
SUP-0065,Li1.884(OH1.12)Cl,Li1.884(OH1.12)Cl,superionic,McHaffie-CaltechDATA,2.6e-06,4.0,4.5,0.4,1.125,7.201612451549661,0.0,0.0,0.0,,10.22002/23mvv-6gk43,506
OBX-0077,Li2SiS3,Li2SiS3,other,OBELiX,2e-06,4.0,4.5,0.4,1.1666666666666667,7.201414213562374,6.735,11.664,5.926,Cmc21,10.1016/0025-5408(89)90053-6,507
OBX-0431,Li4B7O12Cl,Li4B7O12Cl,other,OBELiX,2e-06,4.0,4.5,0.4,1.1666666666666667,7.201414213562374,12.167,12.167,12.167,F-43c,10.1107/s0567740877009443,508
SUP-0241,Li2.925Sc0.358P2S6,Li2.925Sc0.358P2S6,superionic,McHaffie-CaltechDATA,1.9e-06,4.0,4.5,0.4,1.04,7.20137840487521,0.0,0.0,0.0,,10.22002/23mvv-6gk43,509
OBX-0589,Li4Ge0.50Sn0.50Se4,Li4Ge0.50Sn0.50Se4,other,OBELiX,1.8e-06,4.0,4.5,0.4,2.5,7.2013416407865005,14.8804,8.20822,6.54131,Pnma,10.1021/acs.chemmater.0c04150,510
OBX-0013,Li3.8Ge0.8P0.2S4,Li3.8Ge0.8P0.2S4,other,OBELiX,1.78e-06,4.0,4.5,0.4,1.0,7.201334166406413,13.9668,23.3842,12.3196,P21/m,10.1149/1.1379028,511
SUP-0220,Li4Ge0.5Sn0.5Se4,Li4Ge0.5Sn0.5Se4,superionic,McHaffie-CaltechDATA,1.78e-06,4.0,4.5,0.4,2.5,7.201334166406413,0.0,0.0,0.0,,10.22002/23mvv-6gk43,512
SUP-0056,Li5NI2,Li5NI2,superionic,McHaffie-CaltechDATA,1.71e-06,4.0,4.5,0.4,1.5625,7.201307669683063,0.0,0.0,0.0,,10.22002/23mvv-6gk43,513
SUP-0445,Li8Co2Te2O12,Li8Co2Te2O12,superionic,McHaffie-CaltechDATA,1.66e-06,4.0,4.5,0.4,1.5,7.2012884098726735,0.0,0.0,0.0,,10.22002/23mvv-6gk43,514
OBX-0000,Li7BiO6,Li7BiO6,other,OBELiX,1.58489e-06,4.0,4.5,0.4,1.2142857142857142,7.201258924143863,5.5071,6.0425,5.5231,P -1,10.1002/zaac.200500231,515
OBX-0384,Li6PS5I,Li6PS5I,other,OBELiX,1.3e-06,4.0,4.5,0.4,1.169230769230769,7.2011401754251,10.181,10.181,10.181,F-43m,10.1021/jacs.7b06327,516
SUP-0432,LiY(BH4)4,LiY(BH4)4,superionic,McHaffie-CaltechDATA,1.26e-06,4.0,4.5,0.4,1.9285714285714286,7.201122497216033,0.0,0.0,0.0,,10.22002/23mvv-6gk43,517
SUP-0133,Li7.2N1.6Cl2.4,Li7.2N1.6Cl2.4,superionic,McHaffie-CaltechDATA,1.23e-06,4.0,4.5,0.4,1.15,7.201109053650642,0.0,0.0,0.0,,10.22002/23mvv-6gk43,518
OBX-0437,Li2(OH)Br,Li2(OH)Br,other,OBELiX,1.2e-06,4.0,4.5,0.4,1.4,7.201095445115011,4.056,4.056,4.056,Pm-3m,10.1002/ange.201604554,519
OBX-0455,Li3OBr,Li3OBr,other,OBELiX,1.1e-06,4.0,4.5,0.4,1.4,7.201048808848171,4.05,4.05,4.05,Pm-3m,10.1016/j.ssi.2015.11.027,520
SUP-0120,Li1.396Fe0.42Ge1.58(PO4)3,Li1.396Fe0.42Ge1.58(PO4)3,superionic,McHaffie-CaltechDATA,1.07e-06,4.0,4.5,0.4,1.5999999999999999,7.201034408043279,0.0,0.0,0.0,,10.22002/23mvv-6gk43,521
OBX-0040,LiAlCl4,LiAlCl4,other,OBELiX,1e-06,4.0,4.5,0.4,1.45,7.2010000000000005,7.004,6.503,12.996,P21/c,10.1149/1.2133238,522
OBX-0092,Pr0.56Li0.34TiO3.01,Pr0.56Li0.34TiO3.01,other,OBELiX,1e-06,4.0,4.5,0.4,1.25,7.2010000000000005,3.8372,3.8372,7.701,Pmmm,10.1016/0167-2738(94)90310-7,523
SUP-0105,Li2.10Sn0.90O2.85,Li2.10Sn0.90O2.85,superionic,McHaffie-CaltechDATA,1e-06,4.0,4.5,0.4,1.0,7.2010000000000005,0.0,0.0,0.0,,10.22002/23mvv-6gk43,524
OBX-0585,Li4SnSSe3,Li4SnSSe3,other,OBELiX,9.5e-07,4.0,4.5,0.4,2.2777777777777777,7.2009746794344816,14.8164,8.16696,6.55387,Pnma,10.1021/acs.chemmater.0c04150,525
SUP-0441,Li2Mg2P3O9N,Li2Mg2P3O9N,superionic,McHaffie-CaltechDATA,9e-07,4.0,4.5,0.4,1.1117647058823528,7.200948683298051,0.0,0.0,0.0,,10.22002/23mvv-6gk43,526
SUP-0482,Li6.10La3Ta1.45Gd0.55O12,Li6.10La3Ta1.45Gd0.55O12,superionic,McHaffie-CaltechDATA,8.56e-07,4.0,4.5,0.4,2.272727272727273,7.200925202680498,0.0,0.0,0.0,,10.22002/23mvv-6gk43,527
OBX-0039,Li6Ge2O7,Li6Ge2O7,other,OBELiX,8.5e-07,4.0,4.5,0.4,1.5333333333333334,7.20092195444573,8.071,5.304,14.223,P21/c,10.4028/www.scientific.net/msf.76.107,528
OBX-0590,Li4Ge0.25Sn0.75Se4,Li4Ge0.25Sn0.75Se4,other,OBELiX,8.3e-07,4.0,4.5,0.4,2.5,7.200911043357915,14.93267,8.23052,6.58493,Pnma,10.1021/acs.chemmater.0c04150,529
SUP-0436,Li9NS3,Li9NS3,superionic,McHaffie-CaltechDATA,8.3e-07,4.0,4.5,0.4,1.0384615384615385,7.200911043357915,0.0,0.0,0.0,,10.22002/23mvv-6gk43,530
OBX-0021,Li3.8Si0.8P0.2S4,Li3.8Si0.8P0.2S4,other,OBELiX,8.11e-07,4.0,4.5,0.4,1.0,7.2009005553841945,13.7707,23.304,12.1962,P21/m,10.1006/jssc.2002.9701,531
OBX-0002,LiV(PO4)F,LiV(PO4)F,other,OBELiX,8.1e-07,4.0,4.5,0.4,1.4625,7.200900000000001,5.3115,7.2617,5.1744,P -1,10.1016/j.ssi.2013.04.002,532
SUP-0562,Li2Ti3O7,Li2Ti3O7,superionic,McHaffie-CaltechDATA,7.44e-07,4.0,4.5,0.4,1.25,7.200862554346115,0.0,0.0,0.0,,10.22002/23mvv-6gk43,533
SUP-0357,Li(Li0.136Mn0.467Ni0.258Co0.139)O2,Li(Li0.136Mn0.467Ni0.258Co0.139)O2,superionic,McHaffie-CaltechDATA,7.13e-07,4.0,4.5,0.4,1.0,7.200844393273304,0.0,0.0,0.0,,10.22002/23mvv-6gk43,534
SUP-0219,Li4Ge0.18Sn0.82Se4,Li4Ge0.18Sn0.82Se4,superionic,McHaffie-CaltechDATA,6.93e-07,4.0,4.5,0.4,2.5,7.200832466215531,0.0,0.0,0.0,,10.22002/23mvv-6gk43,535
OBX-0466,Li2MgCl4,Li2MgCl4,other,OBELiX,6.24e-07,4.0,4.5,0.4,1.342857142857143,7.200789936706326,10.416,10.416,10.416,Fd-3m,10.1016/0167-2738(83)90223-0,536
OBX-0469,Li2CdCl4,Li2CdCl4,other,OBELiX,5.8e-07,4.0,4.5,0.4,1.7142857142857142,7.200761577310587,10.635,10.635,10.635,Fd-3m,10.1016/0025-5408(81)90142-2,537
SUP-0167,Pr0.51Li0.39TiO2.96,Pr0.51Li0.39TiO2.96,superionic,McHaffie-CaltechDATA,5.34e-07,4.0,4.5,0.4,1.3333333333333333,7.200730753036258,0.0,0.0,0.0,,10.22002/23mvv-6gk43,538
OBX-0056,Li3AlF6,Li3AlF6,other,OBELiX,5e-07,4.0,4.5,0.4,1.3699999999999999,7.200707106781187,14.201,8.387,9.861,C2/c,10.1149/2.012206eel,539
SUP-0114,Li3.75P0.25Si0.75O4,Li3.75P0.25Si0.75O4,superionic,McHaffie-CaltechDATA,4.8e-07,4.0,4.5,0.4,1.0,7.200692820323028,0.0,0.0,0.0,,10.22002/23mvv-6gk43,540
SUP-0132,Li3.4Si0.7S0.3O4,Li3.4Si0.7S0.3O4,superionic,McHaffie-CaltechDATA,4.21e-07,4.0,4.5,0.4,1.0,7.200648845127901,0.0,0.0,0.0,,10.22002/23mvv-6gk43,541
OBX-0035,Li3(Mo8S8O8(OH)8(HWO5(H2O)))*(H2O)18,Li3(Mo8S8O8(OH)8(HWO5(H2O)))*(H2O)18,other,OBELiX,3.8e-07,4.0,4.5,0.4,1.7142857142857142,7.200616441400298,20.6754,11.1509,14.5769,C2/m ,10.1002/1521-3765(20020118)8:2<349::aid-chem349>3.0.co;2-5,542
SUP-0354,Li(Li0.134Mn0.470Ni0.257Co0.138)O2,Li(Li0.134Mn0.470Ni0.257Co0.138)O2,superionic,McHaffie-CaltechDATA,3.67e-07,4.0,4.5,0.4,1.0,7.200605805249236,0.0,0.0,0.0,,10.22002/23mvv-6gk43,543
SUP-0137,Li2Fe1.075Ti0.925P3O12,Li2Fe1.075Ti0.925P3O12,superionic,McHaffie-CaltechDATA,3.34e-07,4.0,4.5,0.4,1.088888888888889,7.200577927331072,0.0,0.0,0.0,,10.22002/23mvv-6gk43,544
SUP-0050,LiGaS2,LiGaS2,superionic,McHaffie-CaltechDATA,3.1e-07,4.0,4.5,0.4,2.25,7.200556776436284,0.0,0.0,0.0,,10.22002/23mvv-6gk43,545
SUP-0242,Li4Ge0.228Sn0.772S4,Li4Ge0.228Sn0.772S4,superionic,McHaffie-CaltechDATA,2.8e-07,4.0,4.5,0.4,1.0,7.200529150262214,0.0,0.0,0.0,,10.22002/23mvv-6gk43,546
OBX-0067,Li3PS4,Li3PS4,other,OBELiX,2.6e-07,4.0,4.5,0.4,1.025,7.20050990195136,7.70829,6.53521,6.1365,Pmn21,10.1021/ja3110895,547
SUP-0061,Li3CaB2O5F,Li3CaB2O5F,superionic,McHaffie-CaltechDATA,2.56e-07,4.0,4.5,0.4,1.375,7.200505964425628,0.0,0.0,0.0,,10.22002/23mvv-6gk43,548
OBX-0226,Li4P2S6,Li4P2S6,other,OBELiX,2.38e-07,4.0,4.5,0.4,1.0333333333333334,7.200487852436707,6.075,6.075,6.595,P-31m,10.1016/j.ssi.2015.10.015,549
SUP-0305,La3Li5O12Sb2,La3Li5O12Sb2,superionic,McHaffie-CaltechDATA,2.38e-07,4.0,4.5,0.4,2.227272727272727,7.200487852436707,0.0,0.0,0.0,,10.22002/23mvv-6gk43,550
OBX-0467,Li1.9Mn0.9Ga0.1Cl4,Li1.9Mn0.9Ga0.1Cl4,other,OBELiX,2.37e-07,4.0,4.5,0.4,1.4,7.200486826457786,10.4881,10.4881,10.4881,Fd-3m,10.1016/s0167-2738(96)00592-9,551
OBX-0032,Li4.8Si0.2Al0.8S4,Li4.8Si0.2Al0.8S4,other,OBELiX,2.29e-07,4.0,4.5,0.4,1.0,7.2004785394445605,6.843,7.833,6.235,P21/m,10.1006/jssc.2002.9701,552
